,Unnamed: 0,SRC_AIRPT_ID,SRCNAME,DESTIN_AIRPT_ID,DESTINNAME,seconds,meters,SRCIATA,DESTINIATA,SRC_AIRPT,DESTN_AIRPT,EQPT,Population,Incoming,Outgoing
2038,5488,3877,McCarran International Airport,4021,Billings Logan International Airport,51788,1577217,LAS,BIL,LAS,BIL,M80,154553.0,12,130
2039,5489,3877,McCarran International Airport,4083,Bismarck Municipal Airport,70606,2140356,LAS,BIS,LAS,BIS,M80,106286.0,5,130
2040,5490,3877,McCarran International Airport,3777,Bellingham International Airport,66292,1968194,LAS,BLI,LAS,BLI,73H,200434.0,8,130
2041,5490,3877,McCarran International Airport,3777,Bellingham International Airport,66292,1968194,LAS,BLI,LAS,BLI,757 M80,200434.0,8,130
2042,5492,3877,McCarran International Airport,4020,Gallatin Field,44074,1351357,LAS,BZN,LAS,BZN,M80,90343.0,7,130
2043,5493,3877,McCarran International Airport,4043,The Eastern Iowa Airport,79387,2491829,LAS,CID,LAS,CID,M80,256324.0,11,130
2044,5494,3877,McCarran International Airport,3819,City of Colorado Springs Municipal Airport,43078,1328866,LAS,COS,LAS,COS,M80,626227.0,11,130
2045,5495,3877,McCarran International Airport,3872,Casper-Natrona County International Airport,42896,1311669,LAS,CPR,LAS,CPR,M80,74508.0,3,130
2046,5496,3877,McCarran International Airport,3598,Duluth International Airport,93861,2937074,LAS,DLH,LAS,DLH,M80,276368.0,4,130
2047,5498,3877,McCarran International Airport,4099,Mahlon Sweet Field,51589,1422102,LAS,EUG,LAS,EUG,M80,351109.0,9,130
2048,5499,3877,McCarran International Airport,4292,Hector International Airport,80032,2449280,LAS,FAR,LAS,FAR,M80,200102.0,10,130
2049,5501,3877,McCarran International Airport,4127,Glacier Park International Airport,54922,1717506,LAS,FCA,LAS,FCA,M80,89624.0,5,130
2050,5502,3877,McCarran International Airport,4009,Joe Foss Field Airport,72878,2282113,LAS,FSD,LAS,FSD,M80,238122.0,9,130
2051,5503,3877,McCarran International Airport,3442,Grand Forks International Airport,83330,2527671,LAS,GFK,LAS,GFK,M80,97190.0,5,130
2052,5504,3877,McCarran International Airport,4063,Grand Junction Regional Airport,26475,834577,LAS,GJT,LAS,GJT,M80,146093.0,6,130
2053,5505,3877,McCarran International Airport,5740,Central Nebraska Regional Airport,60043,1874586,LAS,GRI,LAS,GRI,M80,71596.0,3,130
2054,5506,3877,McCarran International Airport,3685,Gerald R. Ford International Airport,99195,3097774,LAS,GRR,LAS,GRR,M80,778009.0,20,130
2055,5507,3877,McCarran International Airport,3880,Great Falls International Airport,50084,1604489,LAS,GTF,LAS,GTF,M80,82178.0,7,130
2056,5509,3877,McCarran International Airport,4100,Idaho Falls Regional Airport,31993,1035965,LAS,IDA,LAS,IDA,M80,126131.0,4,130
2057,5510,3877,McCarran International Airport,3691,Laredo International Airport,71869,2143823,LAS,LRD,LAS,LRD,M80,241438.0,3,130
2058,5511,3877,McCarran International Airport,3826,Mc Allen Miller International Airport,78664,2444770,LAS,MFE,LAS,MFE,757 M80,,5,130
2059,5512,3877,McCarran International Airport,4101,Rogue Valley International Medford Airport,43395,1216694,LAS,MFR,LAS,MFR,M80,201286.0,7,130
2060,5513,3877,McCarran International Airport,4072,Quad City International Airport,82034,2575200,LAS,MLI,LAS,MLI,M80,,10,130
2061,5514,3877,McCarran International Airport,3498,Minot International Airport,75225,2258933,LAS,MOT,LAS,MOT,M80,64412.0,4,130
2062,5515,3877,McCarran International Airport,3948,Monterey Peninsula Airport,27262,799321,LAS,MRY,LAS,MRY,M80,,6,130
2063,5516,3877,McCarran International Airport,4216,Missoula International Airport,47897,1544658,LAS,MSO,LAS,MSO,M80,108623.0,7,130
2064,5517,3877,McCarran International Airport,4046,General Wayne A. Downing Peoria International Airport,86650,2717517,LAS,PIA,LAS,PIA,M80,375865.0,10,130
2065,5518,3877,McCarran International Airport,6133,Tri Cities Airport,106574,3327886,LAS,PSC,LAS,PSC,M80,,8,130
2066,5519,3877,McCarran International Airport,4087,Rapid City Regional Airport,56797,1725769,LAS,RAP,LAS,RAP,M80,124766.0,7,130
2067,5520,3877,McCarran International Airport,4028,Chicago Rockford International Airport,87954,2749834,LAS,RFD,LAS,RFD,M80,353722.0,5,130
2068,5522,3877,McCarran International Airport,4359,South Bend Regional Airport,94717,2947368,LAS,SBN,LAS,SBN,M80,317538.0,9,130
2069,5523,3877,McCarran International Airport,3805,Stockton Metropolitan Airport,27258,817384,LAS,SCK,LAS,SCK,M80,674860.0,1,130
2070,5524,3877,McCarran International Airport,4348,Springfield Branson National Airport,71628,2243809,LAS,SGF,LAS,SGF,M80,430900.0,9,130
2071,5525,3877,McCarran International Airport,3609,Shreveport Regional Airport,72823,2250228,LAS,SHV,LAS,SHV,M80,391516.0,5,130
2072,5526,3877,McCarran International Airport,5772,Santa Maria Pub/Capt G Allan Hancock Field,22262,624690,LAS,SMX,LAS,SMX,M80,,2,130
2073,5527,3877,McCarran International Airport,4356,Northwest Arkansas Regional Airport,68642,2128405,LAS,XNA,LAS,XNA,M80,464623.0,14,130
2074,5528,3484,Los Angeles International Airport,3777,Bellingham International Airport,68200,1987195,LAX,BLI,LAX,BLI,M80,200434.0,8,106
2076,5530,3484,Los Angeles International Airport,4101,Rogue Valley International Medford Airport,38663,1125909,LAX,MFR,LAX,MFR,DH4,201286.0,7,106
2077,5530,3484,Los Angeles International Airport,4101,Rogue Valley International Medford Airport,38663,1125909,LAX,MFR,LAX,MFR,M80,201286.0,7,106
2078,5531,3484,Los Angeles International Airport,7579,Provo Municipal Airport,34557,1073192,LAX,PVU,LAX,PVU,319,555551.0,3,106
2079,5532,3674,Rickenbacker International Airport,3617,St Petersburg Clearwater International Airport,54416,1680993,LCK,PIE,LCK,PIE,320,,30,2
2080,5533,3674,Rickenbacker International Airport,4167,Orlando Sanford International Airport,49914,1492831,LCK,SFB,LCK,SFB,M80,2082421.0,45,2
2081,5534,4017,Blue Grass Airport,3533,Fort Lauderdale Hollywood International Airport,53426,1660821,LEX,FLL,LEX,FLL,M80,5547051.0,73,13
2082,5535,4017,Blue Grass Airport,7056,Charlotte County Airport,48656,1510883,LEX,PGD,LEX,PGD,M80,156952.0,17,13
2083,5536,4017,Blue Grass Airport,3617,St Petersburg Clearwater International Airport,44771,1383142,LEX,PIE,LEX,PIE,320,,30,13
2084,5537,4017,Blue Grass Airport,4167,Orlando Sanford International Airport,44433,1367007,LEX,SFB,LEX,SFB,M80 320,2082421.0,45,13
2085,5538,3660,Bill & Hillary Clinton National Airport/Adams Field,4167,Orlando Sanford International Airport,51084,1574334,LIT,SFB,LIT,SFB,M80,2082421.0,45,17
2086,5539,3691,Laredo International Airport,3877,McCarran International Airport,71795,2143174,LRD,LAS,LRD,LAS,M80,1902834.0,126,3
2087,5540,3542,Harrisburg International Airport,3617,St Petersburg Clearwater International Airport,55212,1672312,MDT,PIE,MDT,PIE,M80,,30,12
2088,5541,3542,Harrisburg International Airport,4167,Orlando Sanford International Airport,50082,1536893,MDT,SFB,MDT,SFB,M80,2082421.0,45,12
2089,5542,3826,Mc Allen Miller International Airport,3877,McCarran International Airport,78564,2444672,MFE,LAS,MFE,LAS,757 M80,1902834.0,126,5
2090,5543,4101,Rogue Valley International Medford Airport,3877,McCarran International Airport,43487,1217237,MFR,LAS,MFR,LAS,M80,1902834.0,126,7
2092,5544,4101,Rogue Valley International Medford Airport,3484,Los Angeles International Airport,38421,1122666,MFR,LAX,MFR,LAX,DH4,25749594.0,106,7
2093,5544,4101,Rogue Valley International Medford Airport,3484,Los Angeles International Airport,38421,1122666,MFR,LAX,MFR,LAX,M80,25749594.0,106,7
2094,5545,4072,Quad City International Airport,6505,Phoenix-Mesa-Gateway Airport,85652,2518003,MLI,AZA,MLI,AZA,319,4364094.0,32,10
2095,5546,4072,Quad City International Airport,3877,McCarran International Airport,82219,2574705,MLI,LAS,MLI,LAS,M80,1902834.0,126,10
2096,5547,4072,Quad City International Airport,3617,St Petersburg Clearwater International Airport,65590,2014495,MLI,PIE,MLI,PIE,M80,,30,10
2097,5548,4072,Quad City International Airport,4167,Orlando Sanford International Airport,65252,1998360,MLI,SFB,MLI,SFB,320,2082421.0,45,10
2098,5549,3498,Minot International Airport,6505,Phoenix-Mesa-Gateway Airport,87564,2610818,MOT,AZA,MOT,AZA,M80,4364094.0,32,4
2099,5550,3498,Minot International Airport,3877,McCarran International Airport,75407,2288557,MOT,LAS,MOT,LAS,M80,1902834.0,126,4
2100,5551,3948,Monterey Peninsula Airport,3877,McCarran International Airport,27189,797017,MRY,LAS,MRY,LAS,M80,1902834.0,126,6
2101,5552,4216,Missoula International Airport,6505,Phoenix-Mesa-Gateway Airport,64246,1971093,MSO,AZA,MSO,AZA,M80,4364094.0,32,7
2102,5553,4216,Missoula International Airport,3877,McCarran International Airport,47732,1542698,MSO,LAS,MSO,LAS,M80,1902834.0,126,7
2103,5554,3515,Myrtle Beach International Airport,4355,Lehigh Valley International Airport,35294,1012826,MYR,ABE,MYR,ABE,M80,816012.0,9,22
2104,5555,3515,Myrtle Beach International Airport,4041,Fort Wayne International Airport,43893,1200869,MYR,FWA,MYR,FWA,M80,414315.0,10,22
2105,5556,3515,Myrtle Beach International Airport,3881,Youngstown Warren Regional Airport,39737,1103694,MYR,YNG,MYR,YNG,M80,562963.0,4,22
2106,5557,3453,Metropolitan Oakland International Airport,6505,Phoenix-Mesa-Gateway Airport,41330,1241103,OAK,AZA,OAK,AZA,M80,4364094.0,32,29
2107,5558,3453,Metropolitan Oakland International Airport,3777,Bellingham International Airport,50130,1455472,OAK,BLI,OAK,BLI,M80,200434.0,8,29
2108,5559,3453,Metropolitan Oakland International Airport,4099,Mahlon Sweet Field,30203,872828,OAK,EUG,OAK,EUG,M80,351109.0,9,29
2109,5560,3453,Metropolitan Oakland International Airport,7579,Provo Municipal Airport,40895,1259423,OAK,PVU,OAK,PVU,319,555551.0,3,29
2110,5561,9543,Ogden Hinckley Airport,6505,Phoenix-Mesa-Gateway Airport,39756,1174450,OGD,AZA,OGD,AZA,319,4364094.0,32,1
2111,5562,3863,Will Rogers World Airport,4167,Orlando Sanford International Airport,67979,2114849,OKC,SFB,OKC,SFB,320,2082421.0,45,20
2112,5563,5758,Owensboro Daviess County Airport,4167,Orlando Sanford International Airport,43967,1357282,OWB,SFB,OWB,SFB,M80,2082421.0,45,2
2113,5565,3771,Plattsburgh International Airport,3617,St Petersburg Clearwater International Airport,76872,2320075,PBG,PIE,PBG,PIE,320,,30,5
2114,5566,3771,Plattsburgh International Airport,4167,Orlando Sanford International Airport,71741,2184655,PBG,SFB,PBG,SFB,M80,2082421.0,45,5
2115,5567,7056,Charlotte County Airport,4355,Lehigh Valley International Airport,62937,1913554,PGD,ABE,PGD,ABE,M80,816012.0,9,18
2116,5568,7056,Charlotte County Airport,4007,Asheville Regional Airport,37795,1159075,PGD,AVL,PGD,AVL,M80,412672.0,8,18
2117,5569,7056,Charlotte County Airport,4043,The Eastern Iowa Airport,72468,2230465,PGD,CID,PGD,CID,M80,256324.0,11,18
2118,5570,7056,Charlotte County Airport,3488,Cincinnati Northern Kentucky International Airport,51742,1625762,PGD,CVG,PGD,CVG,M80,2171896.0,45,18
2119,5571,7056,Charlotte County Airport,3729,Des Moines International Airport,76577,2327281,PGD,DSM,PGD,DSM,M80,562906.0,17,18
2120,5572,7056,Charlotte County Airport,4041,Fort Wayne International Airport,62016,1932167,PGD,FWA,PGD,FWA,M80,414315.0,10,18
2121,5573,7056,Charlotte County Airport,4034,Greenville Spartanburg International Airport,35643,1094445,PGD,GSP,PGD,GSP,M80,639617.0,20,18
2122,5574,7056,Charlotte County Airport,3630,Niagara Falls International Airport,72545,2178844,PGD,IAG,PGD,IAG,M80,,5,18
2123,5575,7056,Charlotte County Airport,3857,Long Island Mac Arthur Airport,68439,2058536,PGD,ISP,PGD,ISP,M80,,11,18
2124,5576,7056,Charlotte County Airport,4017,Blue Grass Airport,48548,1516101,PGD,LEX,PGD,LEX,M80,470849.0,13,18
2125,5577,7056,Charlotte County Airport,4046,General Wayne A. Downing Peoria International Airport,64839,2007881,PGD,PIA,PGD,PIA,M80,375865.0,10,18
2126,5578,7056,Charlotte County Airport,4028,Chicago Rockford International Airport,69884,2175652,PGD,RFD,PGD,RFD,M80,353722.0,5,18
2127,5579,7056,Charlotte County Airport,4359,South Bend Regional Airport,64303,1987175,PGD,SBN,PGD,SBN,M80,317538.0,9,18
2128,5580,7056,Charlotte County Airport,4348,Springfield Branson National Airport,65215,1973794,PGD,SGF,PGD,SGF,M80,430900.0,9,18
2129,5581,7056,Charlotte County Airport,4336,Abraham Lincoln Capital Airport,61724,1900118,PGD,SPI,PGD,SPI,M80,208182.0,4,18
2130,5582,7056,Charlotte County Airport,4040,Toledo Express Airport,62800,1964227,PGD,TOL,PGD,TOL,M80,672220.0,4,18
2131,5583,7056,Charlotte County Airport,3676,McGhee Tyson Airport,39150,1234521,PGD,TYS,PGD,TYS,M80,699247.0,17,18
2132,5584,7056,Charlotte County Airport,3881,Youngstown Warren Regional Airport,64117,1923243,PGD,YNG,PGD,YNG,M80,562963.0,4,18
2133,5585,3633,Newport News Williamsburg International Airport,4167,Orlando Sanford International Airport,39974,1227962,PHF,SFB,PHF,SFB,320,2082421.0,45,5
2134,5586,4046,General Wayne A. Downing Peoria International Airport,6505,Phoenix-Mesa-Gateway Airport,85547,2608522,PIA,AZA,PIA,AZA,M80,4364094.0,32,10
2135,5587,4046,General Wayne A. Downing Peoria International Airport,3877,McCarran International Airport,86995,2718729,PIA,LAS,PIA,LAS,M80,1902834.0,126,10
2136,5588,4046,General Wayne A. Downing Peoria International Airport,7056,Charlotte County Airport,65239,2006605,PIA,PGD,PIA,PGD,M80,156952.0,17,10
2137,5589,4046,General Wayne A. Downing Peoria International Airport,3617,St Petersburg Clearwater International Airport,61354,1878864,PIA,PIE,PIA,PIE,M80 320,,30,10
2138,5590,3617,St Petersburg Clearwater International Airport,4355,Lehigh Valley International Airport,59120,1786690,PIE,ABE,PIE,ABE,M80 320,816012.0,9,30
2139,5591,3617,St Petersburg Clearwater International Airport,4007,Asheville Regional Airport,33978,1032211,PIE,AVL,PIE,AVL,320,412672.0,8,30
2140,5592,3617,St Petersburg Clearwater International Airport,3463,Bangor International Airport,84793,2551884,PIE,BGR,PIE,BGR,320,149419.0,6,30
2141,5593,3617,St Petersburg Clearwater International Airport,3578,Lovell Field,30250,946922,PIE,CHA,PIE,CHA,320,524303.0,8,30
2142,5594,3617,St Petersburg Clearwater International Airport,4043,The Eastern Iowa Airport,68651,2103601,PIE,CID,PIE,CID,320,256324.0,11,30
2143,5595,3617,St Petersburg Clearwater International Airport,3729,Des Moines International Airport,72761,2200418,PIE,DSM,PIE,DSM,M80,562906.0,17,30
2144,5596,3617,St Petersburg Clearwater International Airport,3946,Elmira Corning Regional Airport,65205,1962220,PIE,ELM,PIE,ELM,M80,88331.0,5,30
2145,5597,3617,St Petersburg Clearwater International Airport,4292,Hector International Airport,95214,2966076,PIE,FAR,PIE,FAR,M80,200102.0,10,30
2146,5598,3617,St Petersburg Clearwater International Airport,4009,Joe Foss Field Airport,85130,2638388,PIE,FSD,PIE,FSD,320,238122.0,9,30
2147,5599,3617,St Petersburg Clearwater International Airport,4041,Fort Wayne International Airport,58200,1805304,PIE,FWA,PIE,FWA,M80 320,414315.0,10,30
2148,5600,3617,St Petersburg Clearwater International Airport,3685,Gerald R. Ford International Airport,66324,2041747,PIE,GRR,PIE,GRR,320,778009.0,20,30
2149,5601,3617,St Petersburg Clearwater International Airport,4008,Piedmont Triad International Airport,36384,1093489,PIE,GSO,PIE,GSO,320,714765.0,15,30
2150,5602,3617,St Petersburg Clearwater International Airport,4034,Greenville Spartanburg International Airport,31826,967581,PIE,GSP,PIE,GSP,M80 320,639617.0,20,30
2151,5603,3617,St Petersburg Clearwater International Airport,3630,Niagara Falls International Airport,68729,2051980,PIE,IAG,PIE,IAG,M80,,5,30
2152,5604,3617,St Petersburg Clearwater International Airport,3674,Rickenbacker International Airport,54029,1679918,PIE,LCK,PIE,LCK,320,1801848.0,2,30
2153,5605,3617,St Petersburg Clearwater International Airport,4017,Blue Grass Airport,44731,1389237,PIE,LEX,PIE,LEX,320,470849.0,13,30
2154,5606,3617,St Petersburg Clearwater International Airport,3542,Harrisburg International Airport,55058,1672032,PIE,MDT,PIE,MDT,M80,536919.0,12,30
2155,5607,3617,St Petersburg Clearwater International Airport,4072,Quad City International Airport,65416,2018272,PIE,MLI,PIE,MLI,M80,,10,30
2156,5608,3617,St Petersburg Clearwater International Airport,3771,Plattsburgh International Airport,76357,2317041,PIE,PBG,PIE,PBG,320,81618.0,5,30
2157,5609,3617,St Petersburg Clearwater International Airport,4046,General Wayne A. Downing Peoria International Airport,61022,1881018,PIE,PIA,PIE,PIA,M80 320,375865.0,10,30
2158,5610,3617,St Petersburg Clearwater International Airport,4028,Chicago Rockford International Airport,66068,2048788,PIE,RFD,PIE,RFD,320,353722.0,5,30
2159,5611,3617,St Petersburg Clearwater International Airport,4016,Roanoke–Blacksburg Regional Airport,42058,1270257,PIE,ROA,PIE,ROA,M80,300399.0,9,30
2160,5612,3617,St Petersburg Clearwater International Airport,4359,South Bend Regional Airport,60486,1860311,PIE,SBN,PIE,SBN,M80,317538.0,9,30
2161,5613,3617,St Petersburg Clearwater International Airport,4348,Springfield Branson National Airport,61398,1846930,PIE,SGF,PIE,SGF,320,430900.0,9,30
2162,5614,3617,St Petersburg Clearwater International Airport,3661,Stewart International Airport,64335,1936151,PIE,SWF,PIE,SWF,M80,,6,30
2163,5615,3617,St Petersburg Clearwater International Airport,3745,Syracuse Hancock International Airport,68804,2076251,PIE,SYR,PIE,SYR,320,646084.0,16,30
2164,5616,3617,St Petersburg Clearwater International Airport,4040,Toledo Express Airport,58983,1837363,PIE,TOL,PIE,TOL,320,672220.0,4,30
2165,5617,3617,St Petersburg Clearwater International Airport,4116,Tri-Cities Regional TN/VA Airport,39488,1174587,PIE,TRI,PIE,TRI,M80,,4,30
2166,5618,3617,St Petersburg Clearwater International Airport,3676,McGhee Tyson Airport,35333,1107657,PIE,TYS,PIE,TYS,M80 320,699247.0,17,30
2167,5619,3617,St Petersburg Clearwater International Airport,3881,Youngstown Warren Regional Airport,60301,1796379,PIE,YNG,PIE,YNG,M80,562963.0,4,30
2168,5620,6133,Tri Cities Airport,6505,Phoenix-Mesa-Gateway Airport,100078,3064344,PSC,AZA,PSC,AZA,M80,4364094.0,32,8
2169,5621,6133,Tri Cities Airport,3877,McCarran International Airport,106426,3326580,PSC,LAS,PSC,LAS,M80,1902834.0,126,8
2170,5622,5763,Portsmouth International at Pease Airport,4167,Orlando Sanford International Airport,70828,2133545,PSM,SFB,PSM,SFB,M80,2082421.0,45,1
2171,5623,3839,Palm Springs International Airport,3777,Bellingham International Airport,73499,2149372,PSP,BLI,PSP,BLI,M80,200434.0,8,17
2172,5624,7579,Provo Municipal Airport,6505,Phoenix-Mesa-Gateway Airport,35931,1053803,PVU,AZA,PVU,AZA,319,4364094.0,32,3
2173,5625,7579,Provo Municipal Airport,3484,Los Angeles International Airport,34088,1066255,PVU,LAX,PVU,LAX,319,25749594.0,106,3
2174,5626,7579,Provo Municipal Airport,3453,Metropolitan Oakland International Airport,41059,1259083,PVU,OAK,PVU,OAK,319,4317853.0,28,3
2175,5627,4087,Rapid City Regional Airport,6505,Phoenix-Mesa-Gateway Airport,66352,1947152,RAP,AZA,RAP,AZA,M80,4364094.0,32,7
2176,5628,4087,Rapid City Regional Airport,3877,McCarran International Airport,56933,1756090,RAP,LAS,RAP,LAS,M80,1902834.0,126,7
2177,5629,4028,Chicago Rockford International Airport,6505,Phoenix-Mesa-Gateway Airport,91465,2796421,RFD,AZA,RFD,AZA,319,4364094.0,32,5
2178,5630,4028,Chicago Rockford International Airport,3877,McCarran International Airport,87903,2747880,RFD,LAS,RFD,LAS,M80,1902834.0,126,5
2179,5631,4028,Chicago Rockford International Airport,7056,Charlotte County Airport,69744,2170979,RFD,PGD,RFD,PGD,M80,156952.0,17,5
2180,5632,4028,Chicago Rockford International Airport,3617,St Petersburg Clearwater International Airport,65859,2043238,RFD,PIE,RFD,PIE,320,,30,5
