,og_index,SRC_AIRPT_ID,SRCNAME,DESTIN_AIRPT_ID,DESTINNAME,seconds,meters
14081,20930,1824,Licenciado Benito Juarez International Airport,3682,Hartsfield Jackson Atlanta International Airport,99489,2743904
14082,20931,1824,Licenciado Benito Juarez International Airport,3670,Dallas Fort Worth International Airport,69360,1834750
14083,20932,1824,Licenciado Benito Juarez International Airport,3645,Detroit Metropolitan Wayne County Airport,128437,3552710
14084,20933,1824,Licenciado Benito Juarez International Airport,3714,Washington Dulles International Airport,132376,3739532
14085,20934,1824,Licenciado Benito Juarez International Airport,3550,George Bush Intercontinental Houston Airport,60322,1514229
14086,20935,1824,Licenciado Benito Juarez International Airport,3797,John F Kennedy International Airport,146667,4145605
14087,20936,1824,Licenciado Benito Juarez International Airport,3877,McCarran International Airport,111359,2996854
14088,20937,1824,Licenciado Benito Juarez International Airport,3484,Los Angeles International Airport,115927,3143111
14089,20938,1824,Licenciado Benito Juarez International Airport,3878,Orlando International Airport,109035,3046673
14090,20939,1824,Licenciado Benito Juarez International Airport,3576,Miami International Airport,120224,3395752
14091,20941,1824,Licenciado Benito Juarez International Airport,3830,Chicago O'Hare International Airport,118491,3301883
14092,20942,1824,Licenciado Benito Juarez International Airport,3621,San Antonio International Airport,54529,1385289
14093,20943,1824,Licenciado Benito Juarez International Airport,3469,San Francisco International Airport,134984,3714010
14094,20946,1863,Augusto C. Sandino (Managua) International Airport,3682,Hartsfield Jackson Atlanta International Airport,201994,4617396
14095,20966,1819,Licenciado Manuel Crescencio Rejon Int Airport,3576,Miami International Airport,\N,\N
14096,21129,1825,General Mariano Escobedo International Airport,3682,Hartsfield Jackson Atlanta International Airport,66604,1997514
14097,21132,1825,General Mariano Escobedo International Airport,3645,Detroit Metropolitan Wayne County Airport,93664,2795149
14098,21134,1825,General Mariano Escobedo International Airport,3877,McCarran International Airport,80029,2333078
14099,21135,1825,General Mariano Escobedo International Airport,3621,San Antonio International Airport,18344,486585
14100,21136,346,Munich Airport,3682,Hartsfield Jackson Atlanta International Airport,\N,\N
14101,21137,1524,Malpensa International Airport,3797,John F Kennedy International Airport,\N,\N
14102,21142,1953,Lynden Pindling International Airport,3682,Hartsfield Jackson Atlanta International Airport,\N,\N
14103,21143,1953,Lynden Pindling International Airport,3448,General Edward Lawrence Logan International Airport,\N,\N
14104,21144,1953,Lynden Pindling International Airport,3645,Detroit Metropolitan Wayne County Airport,\N,\N
14105,21145,1953,Lynden Pindling International Airport,3797,John F Kennedy International Airport,\N,\N
14106,21146,1354,Nice-Côte d'Azur Airport,3797,John F Kennedy International Airport,\N,\N
14107,21147,3942,Chubu Centrair International Airport,3645,Detroit Metropolitan Wayne County Airport,\N,\N
14108,21149,3942,Chubu Centrair International Airport,3728,Daniel K Inouye International Airport,\N,\N
14109,21153,2279,Narita International Airport,3682,Hartsfield Jackson Atlanta International Airport,\N,\N
14110,21155,2279,Narita International Airport,3645,Detroit Metropolitan Wayne County Airport,\N,\N
14111,21158,2279,Narita International Airport,3728,Daniel K Inouye International Airport,\N,\N
14112,21159,2279,Narita International Airport,3797,John F Kennedy International Airport,\N,\N
14113,21160,2279,Narita International Airport,3484,Los Angeles International Airport,\N,\N
14114,21162,2279,Narita International Airport,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,\N,\N
14115,21163,2279,Narita International Airport,3720,Portland International Airport,\N,\N
14116,21166,2279,Narita International Airport,3577,Seattle Tacoma International Airport,\N,\N
14117,21212,1897,Toussaint Louverture International Airport,3682,Hartsfield Jackson Atlanta International Airport,\N,\N
14118,21213,1897,Toussaint Louverture International Airport,3797,John F Kennedy International Airport,\N,\N
14119,21214,1897,Toussaint Louverture International Airport,3576,Miami International Airport,\N,\N
14120,21226,3364,Beijing Capital International Airport,3645,Detroit Metropolitan Wayne County Airport,\N,\N
14121,21227,3364,Beijing Capital International Airport,3577,Seattle Tacoma International Airport,\N,\N
14122,21260,1754,Providenciales Airport,3682,Hartsfield Jackson Atlanta International Airport,\N,\N
14123,21261,1754,Providenciales Airport,3448,General Edward Lawrence Logan International Airport,\N,\N
14124,21262,1754,Providenciales Airport,3797,John F Kennedy International Airport,\N,\N
14125,21264,4075,Faa'a International Airport,3484,Los Angeles International Airport,\N,\N
14126,21270,1871,Tocumen International Airport,3682,Hartsfield Jackson Atlanta International Airport,265064,5803946
14127,21271,1760,Punta Cana International Airport,3682,Hartsfield Jackson Atlanta International Airport,\N,\N
14128,21272,1760,Punta Cana International Airport,3488,Cincinnati Northern Kentucky International Airport,\N,\N
14129,21273,1760,Punta Cana International Airport,3645,Detroit Metropolitan Wayne County Airport,\N,\N
14130,21274,1760,Punta Cana International Airport,3797,John F Kennedy International Airport,\N,\N
14131,21275,1760,Punta Cana International Airport,3570,Pittsburgh International Airport,\N,\N
14132,21278,3406,Shanghai Pudong International Airport,3645,Detroit Metropolitan Wayne County Airport,\N,\N
14133,21279,3406,Shanghai Pudong International Airport,3797,John F Kennedy International Airport,\N,\N
14134,21280,3406,Shanghai Pudong International Airport,3484,Los Angeles International Airport,\N,\N
14135,21282,3406,Shanghai Pudong International Airport,3577,Seattle Tacoma International Airport,\N,\N
14136,21283,3406,Shanghai Pudong International Airport,3469,San Francisco International Airport,\N,\N
14137,21284,1836,Licenciado Gustavo Díaz Ordaz International Airport,3682,Hartsfield Jackson Atlanta International Airport,111707,3099153
14138,21285,1836,Licenciado Gustavo Díaz Ordaz International Airport,3484,Los Angeles International Airport,96636,2519631
14139,21286,1836,Licenciado Gustavo Díaz Ordaz International Airport,3536,Salt Lake City International Airport,112230,2970358
14140,21341,1774,Juan Manuel Galvez International Airport,3682,Hartsfield Jackson Atlanta International Airport,\N,\N
14141,21342,1892,Monseñor Óscar Arnulfo Romero International Airport,3682,Hartsfield Jackson Atlanta International Airport,169828,4097369
14142,21350,1772,Ramón Villeda Morales International Airport,3682,Hartsfield Jackson Atlanta International Airport,170024,4043103
14143,21368,2650,Comodoro Arturo Merino Benítez International Airport,3682,Hartsfield Jackson Atlanta International Airport,\N,\N
14144,21375,1762,Las Américas International Airport,3682,Hartsfield Jackson Atlanta International Airport,\N,\N
14145,21378,1762,Las Américas International Airport,3797,John F Kennedy International Airport,\N,\N
14146,21379,1762,Las Américas International Airport,3878,Orlando International Airport,\N,\N
14147,21380,1762,Las Américas International Airport,3576,Miami International Airport,\N,\N
14148,21427,1840,Los Cabos International Airport,3682,Hartsfield Jackson Atlanta International Airport,158095,3661836
14149,21428,1840,Los Cabos International Airport,3536,Salt Lake City International Airport,104881,2723106
14150,21429,1885,Juan Santamaria International Airport,3682,Hartsfield Jackson Atlanta International Airport,224184,5019875
14151,21430,1885,Juan Santamaria International Airport,3797,John F Kennedy International Airport,271361,6421576
14152,21431,1885,Juan Santamaria International Airport,3484,Los Angeles International Airport,249216,5701574
14153,21432,2890,Luis Munoz Marin International Airport,3682,Hartsfield Jackson Atlanta International Airport,\N,\N
14154,21433,2890,Luis Munoz Marin International Airport,3645,Detroit Metropolitan Wayne County Airport,\N,\N
14155,21434,2890,Luis Munoz Marin International Airport,3797,John F Kennedy International Airport,\N,\N
14156,21537,1764,Cibao International Airport,3797,John F Kennedy International Airport,\N,\N
14157,21545,350,Stuttgart Airport,3682,Hartsfield Jackson Atlanta International Airport,\N,\N
14158,21546,2883,Cyril E. King Airport,3682,Hartsfield Jackson Atlanta International Airport,\N,\N
14159,21547,2883,Cyril E. King Airport,3797,John F Kennedy International Airport,\N,\N
14160,21548,2985,Sheremetyevo International Airport,3714,Washington Dulles International Airport,\N,\N
14161,21549,2985,Sheremetyevo International Airport,3797,John F Kennedy International Airport,\N,\N
14162,21550,2985,Sheremetyevo International Airport,3484,Los Angeles International Airport,\N,\N
14163,21551,2985,Sheremetyevo International Airport,3576,Miami International Airport,\N,\N
14164,21553,2899,Princess Juliana International Airport,3682,Hartsfield Jackson Atlanta International Airport,\N,\N
14165,21554,2899,Princess Juliana International Airport,3797,John F Kennedy International Airport,\N,\N
14166,21555,3361,Sydney Kingsford Smith International Airport,3484,Los Angeles International Airport,\N,\N
14167,21561,1776,Toncontín International Airport,3682,Hartsfield Jackson Atlanta International Airport,182139,4280949
14168,21563,1590,Ben Gurion International Airport,3797,John F Kennedy International Airport,\N,\N
14169,21574,2276,Taiwan Taoyuan International Airport,3484,Los Angeles International Airport,\N,\N
14170,21576,2276,Taiwan Taoyuan International Airport,3469,San Francisco International Airport,\N,\N
14171,21592,2688,Mariscal Sucre International Airport,3682,Hartsfield Jackson Atlanta International Airport,\N,\N
14172,21593,2894,Hewanorra International Airport,3682,Hartsfield Jackson Atlanta International Airport,\N,\N
14173,21594,1551,Venice Marco Polo Airport,3797,John F Kennedy International Airport,\N,\N
14174,21603,49,Edmonton International Airport,3484,Los Angeles International Airport,90510,2778811
14175,21604,49,Edmonton International Airport,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,70327,2004286
14176,21605,73,Halifax / Stanfield International Airport,3697,La Guardia Airport,46954,1355465
14177,21606,100,Ottawa Macdonald-Cartier International Airport,3645,Detroit Metropolitan Wayne County Airport,28321,827019
14178,21607,120,Regina International Airport,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,42274,1218322
14179,21609,146,Montreal / Pierre Elliott Trudeau International Airport,3682,Hartsfield Jackson Atlanta International Airport,66140,1950581
14180,21611,146,Montreal / Pierre Elliott Trudeau International Airport,3645,Detroit Metropolitan Wayne County Airport,31207,914688
14181,21612,146,Montreal / Pierre Elliott Trudeau International Airport,3797,John F Kennedy International Airport,22054,613634
14182,21613,146,Montreal / Pierre Elliott Trudeau International Airport,3697,La Guardia Airport,21284,597326
14183,21614,146,Montreal / Pierre Elliott Trudeau International Airport,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,66219,1999838
14184,21616,156,Vancouver International Airport,3728,Daniel K Inouye International Airport,\N,\N
14185,21617,156,Vancouver International Airport,3877,McCarran International Airport,69290,2019650
14186,21618,156,Vancouver International Airport,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,94277,2897361
14187,21619,156,Vancouver International Airport,3830,Chicago O'Hare International Airport,113604,3507467
14188,21620,156,Vancouver International Airport,3577,Seattle Tacoma International Airport,9019,241737
14189,21621,156,Vancouver International Airport,3536,Salt Lake City International Airport,52041,1547704
14190,21622,156,Vancouver International Airport,3867,John Wayne Airport-Orange County Airport,72647,2116045
14191,21623,160,Winnipeg / James Armstrong Richardson International Airport,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,26179,761878
14192,21624,166,Saskatoon John G. Diefenbaker International Airport,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,51797,1480590
14193,21626,178,Calgary International Airport,3670,Dallas Fort Worth International Airport,99392,2998892
14194,21627,178,Calgary International Airport,3797,John F Kennedy International Airport,131871,3875112
14195,21628,178,Calgary International Airport,3877,McCarran International Airport,67552,2083159
14196,21629,178,Calgary International Airport,3484,Los Angeles International Airport,82223,2524006
14197,21630,178,Calgary International Airport,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,67045,1937354
14198,21631,178,Calgary International Airport,3830,Chicago O'Hare International Airport,86372,2547460
14199,21632,178,Calgary International Airport,3536,Salt Lake City International Airport,46464,1395199
14200,21634,193,Lester B. Pearson International Airport,3682,Hartsfield Jackson Atlanta International Airport,50644,1525937
